ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V09246986,E170_4215,2024-06-09,5.3,"{'temp': '-5.6°C', 'pressure': '896.9 hPa', 'vibrations': '3.2205680469657354 m/s²'}",0
V07596998,B757_0697,2024-06-09,3.5,"{'temp': '-7.4°C', 'pressure': '988.0 hPa', 'vibrations': '2.100737138823811 m/s²'}",0
V02286261,A320_1930,2024-06-09,3.0,"{'temp': '8.6°C', 'pressure': '991.2 hPa', 'vibrations': '3.103918040507944 m/s²'}",0
V04494748,A350_5987,2024-06-09,4.3,"{'temp': '10.3°C', 'pressure': '861.4 hPa', 'vibrations': '3.891416612114515 m/s²'}",0
V09571242,A340_2827,2024-06-09,3.8,"{'temp': '9.3°C', 'pressure': '973.3 hPa', 'vibrations': '3.9803327712465784 m/s²'}",1
V00797395,A321_0181,2024-06-09,7.1,"{'temp': '-3.2°C', 'pressure': '912.4 hPa', 'vibrations': '2.7968482061186246 m/s²'}",0
V09018583,B747_0472,2024-06-09,0.6,"{'temp': '-8.7°C', 'pressure': '876.1 hPa', 'vibrations': '0.6516892799722229 m/s²'}",0
V06601004,CRJ900_4042,2024-06-09,4.0,"{'temp': '-7.5°C', 'pressure': '961.6 hPa', 'vibrations': '2.3312096786837144 m/s²'}",0
V09391855,A320_4367,2024-06-09,0.6,"{'temp': '-7.5°C', 'pressure': '1053.8 hPa', 'vibrations': '4.367632893711804 m/s²'}",0
V06410391,B757_0375,2024-06-09,8.2,"{'temp': '-10.8°C', 'pressure': '772.2 hPa', 'vibrations': '4.871589041457604 m/s²'}",0
V03427840,A340_3887,2024-06-09,1.6,"{'temp': '-11.4°C', 'pressure': '858.7 hPa', 'vibrations': '0.36852379597082374 m/s²'}",0
V03344010,A340_6668,2024-06-09,3.2,"{'temp': '-1.6°C', 'pressure': '757.3 hPa', 'vibrations': '1.9550953440881713 m/s²'}",0
V07666852,A380_6878,2024-06-09,9.8,"{'temp': '-2.2°C', 'pressure': '966.5 hPa', 'vibrations': '2.4809624791442686 m/s²'}",0
V09055910,B757_6477,2024-06-09,7.1,"{'temp': '7.7°C', 'pressure': '952.7 hPa', 'vibrations': '4.599222066930557 m/s²'}",0
V09251915,A340_3214,2024-06-09,5.4,"{'temp': '0.1°C', 'pressure': '968.9 hPa', 'vibrations': '3.490251070884802 m/s²'}",0
V00302246,B737_1256,2024-06-09,4.6,"{'temp': '-7.3°C', 'pressure': '930.1 hPa', 'vibrations': '1.1238636471149466 m/s²'}",0
V07354269,E175_4558,2024-06-09,7.3,"{'temp': '-13.1°C', 'pressure': '1062.1 hPa', 'vibrations': '2.089225131303608 m/s²'}",1
V04227795,B777_0122,2024-06-09,2.6,"{'temp': '-12.9°C', 'pressure': '918.3 hPa', 'vibrations': '2.8503714083571112 m/s²'}",1
V05803351,CRJ900_3374,2024-06-09,0.6,"{'temp': '-7.7°C', 'pressure': '911.3 hPa', 'vibrations': '3.3540362511142607 m/s²'}",0
V08086211,A380_5199,2024-06-09,6.8,"{'temp': '-5.9°C', 'pressure': '1017.6 hPa', 'vibrations': '0.08385686067859943 m/s²'}",0
V03650753,A320_6242,2024-06-09,2.4,"{'temp': '3.9°C', 'pressure': '980.1 hPa', 'vibrations': '4.996702939888821 m/s²'}",0
V09460080,A340_4633,2024-06-09,4.8,"{'temp': '-2.8°C', 'pressure': '1040.9 hPa', 'vibrations': '0.44655708947217154 m/s²'}",0
V00444177,A340_1505,2024-06-09,2.0,"{'temp': '7.7°C', 'pressure': '993.1 hPa', 'vibrations': '1.8665531170839533 m/s²'}",0
V01062353,B737_0940,2024-06-09,5.9,"{'temp': '-11.9°C', 'pressure': '1032.3 hPa', 'vibrations': '0.07822029453356638 m/s²'}",0
V01684686,A350_6092,2024-06-10,4.4,"{'temp': '-20.6°C', 'pressure': '926.3 hPa', 'vibrations': '0.7665304906706122 m/s²'}",1
V08581983,B737_2262,2024-06-10,8.2,"{'temp': '5.0°C', 'pressure': '963.6 hPa', 'vibrations': '1.0813909839123437 m/s²'}",0
V09363542,B747_4152,2024-06-10,2.9,"{'temp': '7.4°C', 'pressure': '1000.6 hPa', 'vibrations': '1.7260310617135899 m/s²'}",0
V00605790,B757_6806,2024-06-10,1.4,"{'temp': '-4.1°C', 'pressure': '963.0 hPa', 'vibrations': '0.9553414381901854 m/s²'}",0
V04638007,E175_2945,2024-06-10,6.6,"{'temp': '7.1°C', 'pressure': '964.5 hPa', 'vibrations': '0.9799115850812018 m/s²'}",0
V08539386,B747_0262,2024-06-10,2.5,"{'temp': '13.7°C', 'pressure': '1016.3 hPa', 'vibrations': '4.39849157115172 m/s²'}",0
V07193737,A350_0643,2024-06-10,5.2,"{'temp': '-14.7°C', 'pressure': '931.8 hPa', 'vibrations': '2.231917937266033 m/s²'}",1
V00506841,B747_6747,2024-06-10,7.6,"{'temp': '0.0°C', 'pressure': '950.4 hPa', 'vibrations': '1.4753481109893396 m/s²'}",0
V00902974,B737_0789,2024-06-10,1.9,"{'temp': '21.6°C', 'pressure': '897.6 hPa', 'vibrations': '0.6881303665133343 m/s²'}",1
V01163414,A380_4294,2024-06-10,9.1,"{'temp': '9.8°C', 'pressure': '951.9 hPa', 'vibrations': '3.632955438555438 m/s²'}",0
V08224918,B777_4962,2024-06-10,4.3,"{'temp': '-11.5°C', 'pressure': '1007.9 hPa', 'vibrations': '1.3370897126880954 m/s²'}",0
V03570220,CRJ700_3108,2024-06-10,3.3,"{'temp': '1.8°C', 'pressure': '932.1 hPa', 'vibrations': '4.201904585280393 m/s²'}",0
V04383525,A320_1930,2024-06-10,7.2,"{'temp': '-0.7°C', 'pressure': '1012.6 hPa', 'vibrations': '0.21549299685929002 m/s²'}",0
V07474333,B777_5397,2024-06-10,5.4,"{'temp': '5.8°C', 'pressure': '973.0 hPa', 'vibrations': '0.5450252137217426 m/s²'}",0
V03674792,B747_2846,2024-06-10,5.3,"{'temp': '9.7°C', 'pressure': '987.6 hPa', 'vibrations': '4.905616236495179 m/s²'}",0
V08149122,E175_4082,2024-06-10,8.2,"{'temp': '18.1°C', 'pressure': '890.4 hPa', 'vibrations': '1.9201051692394295 m/s²'}",0
V09256271,A320_6493,2024-06-10,5.5,"{'temp': '8.1°C', 'pressure': '970.8 hPa', 'vibrations': '0.3574697441158131 m/s²'}",0
V06740018,B747_4824,2024-06-10,9.4,"{'temp': '-27.7°C', 'pressure': '958.9 hPa', 'vibrations': '4.857584924086255 m/s²'}",1
V08822386,A330_5998,2024-06-10,0.6,"{'temp': '11.5°C', 'pressure': '961.7 hPa', 'vibrations': '1.5627008207362696 m/s²'}",0
V09011636,B747_2659,2024-06-10,6.5,"{'temp': '19.0°C', 'pressure': '876.4 hPa', 'vibrations': '0.3333949129155328 m/s²'}",0
V09331617,A330_3411,2024-06-10,5.6,"{'temp': '-2.8°C', 'pressure': '913.7 hPa', 'vibrations': '3.95070242371252 m/s²'}",0
V01359763,B777_3944,2024-06-10,6.7,"{'temp': '-6.9°C', 'pressure': '902.1 hPa', 'vibrations': '0.4120285687755265 m/s²'}",0
V04075910,A380_3155,2024-06-10,4.1,"{'temp': '10.5°C', 'pressure': '895.1 hPa', 'vibrations': '1.8102202726263283 m/s²'}",0
V02513468,E175_1426,2024-06-10,3.6,"{'temp': '0.9°C', 'pressure': '936.4 hPa', 'vibrations': '2.1891154070530745 m/s²'}",0
V08576863,CRJ700_1788,2024-06-10,9.0,"{'temp': '3.1°C', 'pressure': '945.4 hPa', 'vibrations': '4.968759663636197 m/s²'}",0
V08516287,B757_0375,2024-06-10,7.6,"{'temp': '-1.1°C', 'pressure': '912.7 hPa', 'vibrations': '2.223886226731807 m/s²'}",0
V01976395,B767_2315,2024-06-10,6.9,"{'temp': '-6.9°C', 'pressure': '928.3 hPa', 'vibrations': '3.1656648112330905 m/s²'}",0
V03522094,CRJ900_3675,2024-06-10,7.3,"{'temp': '2.5°C', 'pressure': '918.9 hPa', 'vibrations': '3.716754173737 m/s²'}",0
V00409545,A330_4686,2024-06-10,6.6,"{'temp': '2.9°C', 'pressure': '952.1 hPa', 'vibrations': '3.87582253180142 m/s²'}",0
V01534290,CRJ700_3699,2024-06-10,8.3,"{'temp': '-2.9°C', 'pressure': '964.7 hPa', 'vibrations': '1.736518049232142 m/s²'}",0
V06440859,B777_3000,2024-06-10,4.7,"{'temp': '-13.9°C', 'pressure': '1037.7 hPa', 'vibrations': '3.845602940508729 m/s²'}",1
V01997058,CRJ700_0969,2024-06-10,5.1,"{'temp': '13.3°C', 'pressure': '896.4 hPa', 'vibrations': '2.126403998057903 m/s²'}",0
V09908645,A350_6305,2024-06-10,6.2,"{'temp': '3.8°C', 'pressure': '954.2 hPa', 'vibrations': '4.8824919569346505 m/s²'}",0
V05979198,B767_2417,2024-06-10,4.9,"{'temp': '-1.0°C', 'pressure': '1092.2 hPa', 'vibrations': '1.2735144079828435 m/s²'}",0
V04236001,E175_3843,2024-06-10,0.6,"{'temp': '-9.7°C', 'pressure': '902.6 hPa', 'vibrations': '2.3977056885366776 m/s²'}",0
V09106472,B757_2908,2024-06-10,3.3,"{'temp': '13.0°C', 'pressure': '983.3 hPa', 'vibrations': '3.2899781570388633 m/s²'}",0
V08983111,CRJ700_6849,2024-06-10,2.7,"{'temp': '14.5°C', 'pressure': '987.2 hPa', 'vibrations': '0.8438715952543802 m/s²'}",0
V06665037,A330_4046,2024-06-10,5.6,"{'temp': '-2.0°C', 'pressure': '950.4 hPa', 'vibrations': '0.8060895880948732 m/s²'}",0
V02211081,CRJ900_3749,2024-06-10,6.5,"{'temp': '-27.1°C', 'pressure': '949.8 hPa', 'vibrations': '1.0130075886175667 m/s²'}",1
V08490448,B747_0472,2024-06-10,1.9,"{'temp': '5.3°C', 'pressure': '991.1 hPa', 'vibrations': '1.2374300666487714 m/s²'}",0
V02150286,E170_1145,2024-06-10,2.7,"{'temp': '-17.7°C', 'pressure': '902.1 hPa', 'vibrations': '1.1156921647176066 m/s²'}",1
V07206172,B737_4369,2024-06-10,2.2,"{'temp': '0.2°C', 'pressure': '986.6 hPa', 'vibrations': '0.3111284553427385 m/s²'}",0
V00692162,A330_5146,2024-06-10,8.3,"{'temp': '11.8°C', 'pressure': '939.1 hPa', 'vibrations': '4.7597935868795425 m/s²'}",0
V02577259,A330_6979,2024-06-10,2.0,"{'temp': '10.8°C', 'pressure': '931.1 hPa', 'vibrations': '1.7171739091587757 m/s²'}",0
V04473711,B777_6740,2024-06-10,7.5,"{'temp': '-11.6°C', 'pressure': '949.5 hPa', 'vibrations': '1.1386797714482992 m/s²'}",0
V08540080,A340_4940,2024-06-10,11.4,"{'temp': '-36.5°C', 'pressure': '958.3 hPa', 'vibrations': '0.2554249271939196 m/s²'}",1
V02715181,B747_6297,2024-06-10,4.3,"{'temp': '-3.6°C', 'pressure': '915.1 hPa', 'vibrations': '0.7426821093115932 m/s²'}",0
V01895197,B767_3878,2024-06-10,7.2,"{'temp': '-4.4°C', 'pressure': '959.8 hPa', 'vibrations': '0.9573149175237416 m/s²'}",0
V01288106,CRJ700_4386,2024-06-10,4.1,"{'temp': '7.9°C', 'pressure': '957.2 hPa', 'vibrations': '2.9138454150497664 m/s²'}",0
V05293796,E170_2583,2024-06-10,3.9,"{'temp': '14.7°C', 'pressure': '1016.5 hPa', 'vibrations': '1.7320570230928474 m/s²'}",0
V09068874,A330_3404,2024-06-10,1.4,"{'temp': '22.3°C', 'pressure': '879.5 hPa', 'vibrations': '4.627306602319164 m/s²'}",1
V02448977,CRJ900_1993,2024-06-10,3.3,"{'temp': '14.4°C', 'pressure': '947.2 hPa', 'vibrations': '4.294353920280075 m/s²'}",0
V04930143,B777_4029,2024-06-10,5.0,"{'temp': '16.9°C', 'pressure': '1038.6 hPa', 'vibrations': '2.972082269900964 m/s²'}",0
V07343502,A380_2079,2024-06-10,3.6,"{'temp': '3.1°C', 'pressure': '974.3 hPa', 'vibrations': '4.460233198394283 m/s²'}",1
V08189266,E170_5551,2024-06-10,4.8,"{'temp': '18.6°C', 'pressure': '986.5 hPa', 'vibrations': '2.632395822294067 m/s²'}",0
V09129550,A350_6902,2024-06-10,5.4,"{'temp': '3.8°C', 'pressure': '869.9 hPa', 'vibrations': '4.745863671832397 m/s²'}",0
V08439390,A330_0921,2024-06-10,7.6,"{'temp': '13.5°C', 'pressure': '962.0 hPa', 'vibrations': '2.4367002754969342 m/s²'}",0
V02079565,A350_5987,2024-06-10,6.4,"{'temp': '1.3°C', 'pressure': '993.9 hPa', 'vibrations': '1.7331039151940986 m/s²'}",0
V09593340,E170_6913,2024-06-10,3.0,"{'temp': '-4.8°C', 'pressure': '937.0 hPa', 'vibrations': '0.8224397669888167 m/s²'}",0
V03955461,A321_3707,2024-06-10,4.3,"{'temp': '-5.5°C', 'pressure': '907.9 hPa', 'vibrations': '3.6883214038470435 m/s²'}",0
V06731163,E175_6729,2024-06-10,5.2,"{'temp': '2.4°C', 'pressure': '901.3 hPa', 'vibrations': '3.138560295262232 m/s²'}",0
V01508765,CRJ900_6319,2024-06-10,3.1,"{'temp': '13.0°C', 'pressure': '894.4 hPa', 'vibrations': '0.30578119711009266 m/s²'}",0
V01932349,A380_6121,2024-06-10,1.4,"{'temp': '-0.8°C', 'pressure': '892.4 hPa', 'vibrations': '4.995412126684938 m/s²'}",0
V08398684,A380_6283,2024-06-10,3.7,"{'temp': '2.2°C', 'pressure': '919.3 hPa', 'vibrations': '0.8227819756236354 m/s²'}",0
V00485590,A320_3178,2024-06-10,6.0,"{'temp': '-5.1°C', 'pressure': '982.2 hPa', 'vibrations': '3.9645524412534505 m/s²'}",0
V07172187,CRJ700_0545,2024-06-10,4.1,"{'temp': '8.4°C', 'pressure': '965.1 hPa', 'vibrations': '0.7567356663427566 m/s²'}",0
V00686113,E170_0081,2024-06-10,6.0,"{'temp': '2.0°C', 'pressure': '910.5 hPa', 'vibrations': '3.374485659756161 m/s²'}",0
V08487719,B757_1844,2024-06-10,6.0,"{'temp': '-0.0°C', 'pressure': '904.4 hPa', 'vibrations': '1.0176788126116076 m/s²'}",0
V02106320,A350_4789,2024-06-10,5.8,"{'temp': '-14.4°C', 'pressure': '939.0 hPa', 'vibrations': '0.9489297659198193 m/s²'}",1
V01480293,A380_6924,2024-06-10,2.5,"{'temp': '-10.0°C', 'pressure': '1049.3 hPa', 'vibrations': '3.3565708182641623 m/s²'}",0
V01215211,B767_0906,2024-06-10,0.6,"{'temp': '-4.9°C', 'pressure': '846.3 hPa', 'vibrations': '3.1818350044773553 m/s²'}",0
V01448526,B777_5688,2024-06-10,13.0,"{'temp': '-14.1°C', 'pressure': '976.5 hPa', 'vibrations': '3.000399059225944 m/s²'}",1
V05857342,A320_3521,2024-06-10,8.3,"{'temp': '-7.8°C', 'pressure': '1100.4 hPa', 'vibrations': '1.9757599742282994 m/s²'}",0
V05233065,A340_6933,2024-06-10,3.5,"{'temp': '0.6°C', 'pressure': '941.7 hPa', 'vibrations': '1.446653088383893 m/s²'}",0
V04235082,E175_2963,2024-06-10,3.7,"{'temp': '-14.6°C', 'pressure': '939.8 hPa', 'vibrations': '0.6852203213076941 m/s²'}",1
V05971649,A330_6095,2024-06-10,8.2,"{'temp': '13.0°C', 'pressure': '930.8 hPa', 'vibrations': '4.463448885530912 m/s²'}",0
V01581716,CRJ700_1968,2024-06-10,4.3,"{'temp': '0.3°C', 'pressure': '957.0 hPa', 'vibrations': '2.362318375424523 m/s²'}",0
V07208674,A320_6731,2024-06-10,0.6,"{'temp': '6.2°C', 'pressure': '919.5 hPa', 'vibrations': '4.2700390647698345 m/s²'}",0
V08172856,CRJ700_3181,2024-06-10,11.7,"{'temp': '-2.9°C', 'pressure': '947.9 hPa', 'vibrations': '4.666136817386792 m/s²'}",1
V09825215,A330_2237,2024-06-10,4.7,"{'temp': '9.2°C', 'pressure': '869.6 hPa', 'vibrations': '0.01354275687371509 m/s²'}",0
V09284976,B737_0940,2024-06-10,4.3,"{'temp': '-5.1°C', 'pressure': '918.2 hPa', 'vibrations': '2.475897768053672 m/s²'}",0
V07309230,B777_6867,2024-06-10,8.7,"{'temp': '-2.0°C', 'pressure': '974.5 hPa', 'vibrations': '0.6696543085998163 m/s²'}",0
V04957948,E175_2805,2024-06-10,7.3,"{'temp': '7.3°C', 'pressure': '918.4 hPa', 'vibrations': '4.503973285801269 m/s²'}",0
V09479567,A380_5199,2024-06-10,11.0,"{'temp': '0.6°C', 'pressure': '1035.8 hPa', 'vibrations': '4.85146080446249 m/s²'}",0
V00106035,E170_1544,2024-06-10,4.5,"{'temp': '-5.4°C', 'pressure': '995.5 hPa', 'vibrations': '4.37928751547425 m/s²'}",0
V07274626,A321_1968,2024-06-10,9.6,"{'temp': '-12.9°C', 'pressure': '896.2 hPa', 'vibrations': '0.6309664402913556 m/s²'}",1
V02429052,A350_2804,2024-06-10,3.1,"{'temp': '-0.9°C', 'pressure': '990.3 hPa', 'vibrations': '3.4878658410326704 m/s²'}",0
V05622309,CRJ900_6738,2024-06-10,6.6,"{'temp': '0.5°C', 'pressure': '1036.9 hPa', 'vibrations': '2.7699452222659393 m/s²'}",0
V04667828,B767_2790,2024-06-10,10.0,"{'temp': '18.3°C', 'pressure': '924.6 hPa', 'vibrations': '1.805449496579255 m/s²'}",0
V06189531,A380_0178,2024-06-10,5.0,"{'temp': '4.4°C', 'pressure': '921.9 hPa', 'vibrations': '1.933860740605136 m/s²'}",0
V09278630,A320_1884,2024-06-10,0.6,"{'temp': '17.4°C', 'pressure': '872.1 hPa', 'vibrations': '3.5251619164739694 m/s²'}",0
V03420663,E170_3927,2024-06-10,7.0,"{'temp': '15.9°C', 'pressure': '942.5 hPa', 'vibrations': '2.3707885691712227 m/s²'}",0
V06580562,A330_1199,2024-06-10,8.4,"{'temp': '-2.2°C', 'pressure': '966.1 hPa', 'vibrations': '0.10712356866300954 m/s²'}",0
V01124816,CRJ900_5500,2024-06-10,6.9,"{'temp': '5.9°C', 'pressure': '1020.0 hPa', 'vibrations': '3.806843097136072 m/s²'}",1
V07545017,CRJ900_4821,2024-06-10,0.6,"{'temp': '2.0°C', 'pressure': '1011.6 hPa', 'vibrations': '3.923383519618542 m/s²'}",0
V07913753,A340_4021,2024-06-10,2.4,"{'temp': '-5.0°C', 'pressure': '969.7 hPa', 'vibrations': '4.238612044361437 m/s²'}",0
V07305953,A350_6031,2024-06-10,6.8,"{'temp': '-22.6°C', 'pressure': '960.2 hPa', 'vibrations': '1.797575064699937 m/s²'}",1
V01853617,CRJ700_2189,2024-06-10,4.7,"{'temp': '-1.7°C', 'pressure': '995.8 hPa', 'vibrations': '2.356745637111459 m/s²'}",0
V08254700,E175_5586,2024-06-10,7.7,"{'temp': '1.7°C', 'pressure': '1007.0 hPa', 'vibrations': '4.958752235791345 m/s²'}",0
V04853864,A350_6495,2024-06-10,5.9,"{'temp': '-19.0°C', 'pressure': '980.4 hPa', 'vibrations': '4.963084360539727 m/s²'}",1
V04722590,CRJ700_1002,2024-06-10,0.6,"{'temp': '-3.3°C', 'pressure': '920.2 hPa', 'vibrations': '3.880956691480244 m/s²'}",0
V01330461,CRJ900_4042,2024-06-10,3.6,"{'temp': '1.4°C', 'pressure': '929.2 hPa', 'vibrations': '4.615302513485579 m/s²'}",0
V06335451,B757_6092,2024-06-10,0.6,"{'temp': '-7.6°C', 'pressure': '958.8 hPa', 'vibrations': '4.321888943199418 m/s²'}",0
V03997808,A321_3033,2024-06-10,5.4,"{'temp': '2.0°C', 'pressure': '915.3 hPa', 'vibrations': '1.2951536702284976 m/s²'}",0
V00790410,B767_4924,2024-06-10,4.1,"{'temp': '5.2°C', 'pressure': '877.6 hPa', 'vibrations': '2.996145318707036 m/s²'}",0
V07566880,E175_0620,2024-06-10,4.8,"{'temp': '5.1°C', 'pressure': '999.9 hPa', 'vibrations': '3.3014138275056566 m/s²'}",0
V04858145,A320_6242,2024-06-10,5.0,"{'temp': '-5.7°C', 'pressure': '978.8 hPa', 'vibrations': '4.849933914823356 m/s²'}",0
V02299727,E170_4215,2024-06-10,9.4,"{'temp': '-5.3°C', 'pressure': '944.8 hPa', 'vibrations': '4.564967956345273 m/s²'}",0
V08446398,B757_4595,2024-06-10,4.7,"{'temp': '1.2°C', 'pressure': '975.1 hPa', 'vibrations': '2.641716382458279 m/s²'}",0
V01625010,B767_2803,2024-06-10,3.3,"{'temp': '-7.7°C', 'pressure': '997.2 hPa', 'vibrations': '2.2535934950371237 m/s²'}",0
V07078034,CRJ700_2863,2024-06-10,10.5,"{'temp': '6.1°C', 'pressure': '1006.7 hPa', 'vibrations': '3.4728088429454425 m/s²'}",0
V03979186,B757_0697,2024-06-10,5.5,"{'temp': '-6.9°C', 'pressure': '990.1 hPa', 'vibrations': '1.9014707901806127 m/s²'}",0
V09867017,A321_5206,2024-06-10,5.8,"{'temp': '-4.4°C', 'pressure': '985.4 hPa', 'vibrations': '4.52718088972786 m/s²'}",0
V08030134,B747_2389,2024-06-10,2.3,"{'temp': '-3.1°C', 'pressure': '936.7 hPa', 'vibrations': '3.880149423707318 m/s²'}",0
V01305938,A321_5105,2024-06-10,9.3,"{'temp': '4.2°C', 'pressure': '1002.0 hPa', 'vibrations': '2.3536833914828725 m/s²'}",0
V09405660,A320_2497,2024-06-10,4.2,"{'temp': '8.1°C', 'pressure': '965.4 hPa', 'vibrations': '2.2162623200043847 m/s²'}",0
V02666521,A330_3548,2024-06-10,6.8,"{'temp': '-11.5°C', 'pressure': '1038.1 hPa', 'vibrations': '4.562588123215565 m/s²'}",0
V07892732,A320_5229,2024-06-10,5.3,"{'temp': '-9.7°C', 'pressure': '1014.5 hPa', 'vibrations': '3.123470548117964 m/s²'}",0
V02530430,B737_1936,2024-06-10,4.9,"{'temp': '12.2°C', 'pressure': '1037.0 hPa', 'vibrations': '1.8123791993351017 m/s²'}",0
V00273385,A340_4633,2024-06-10,4.7,"{'temp': '-1.5°C', 'pressure': '953.5 hPa', 'vibrations': '3.8796301238804167 m/s²'}",0
V02693400,A380_3162,2024-06-10,6.2,"{'temp': '-14.6°C', 'pressure': '937.0 hPa', 'vibrations': '0.4429607586559453 m/s²'}",1
V06593899,A380_3607,2024-06-10,2.0,"{'temp': '16.4°C', 'pressure': '1001.0 hPa', 'vibrations': '4.565553537051245 m/s²'}",0
V01635230,B747_0442,2024-06-10,3.6,"{'temp': '-8.9°C', 'pressure': '1009.4 hPa', 'vibrations': '4.15090448730298 m/s²'}",0
V09180415,A330_4856,2024-06-10,5.6,"{'temp': '-3.1°C', 'pressure': '880.2 hPa', 'vibrations': '2.0637503143956644 m/s²'}",0
V08559062,B767_4217,2024-06-10,4.1,"{'temp': '-6.1°C', 'pressure': '949.2 hPa', 'vibrations': '0.27326835719740983 m/s²'}",0
V00179788,B747_4725,2024-06-10,2.8,"{'temp': '18.5°C', 'pressure': '971.4 hPa', 'vibrations': '0.8759969084887986 m/s²'}",0
V05910291,B737_3303,2024-06-10,4.4,"{'temp': '-8.9°C', 'pressure': '988.6 hPa', 'vibrations': '4.460416240545232 m/s²'}",0
V01846524,A330_6708,2024-06-10,6.4,"{'temp': '-2.7°C', 'pressure': '992.6 hPa', 'vibrations': '0.7898882570995541 m/s²'}",0
V09601711,E170_3393,2024-06-10,3.6,"{'temp': '-17.4°C', 'pressure': '963.9 hPa', 'vibrations': '4.808508409865102 m/s²'}",1
V04713840,A321_1458,2024-06-10,8.5,"{'temp': '-12.4°C', 'pressure': '982.8 hPa', 'vibrations': '0.1460274119523025 m/s²'}",1
V00671175,B737_5581,2024-06-10,7.5,"{'temp': '9.7°C', 'pressure': '1026.5 hPa', 'vibrations': '3.498075921141703 m/s²'}",0
V06285832,B747_4211,2024-06-10,3.6,"{'temp': '19.1°C', 'pressure': '885.0 hPa', 'vibrations': '1.3372587262134035 m/s²'}",0
V03122447,A340_6943,2024-06-10,2.3,"{'temp': '7.2°C', 'pressure': '874.3 hPa', 'vibrations': '0.763402640825267 m/s²'}",0
V04363276,E170_6246,2024-06-10,5.5,"{'temp': '4.9°C', 'pressure': '983.9 hPa', 'vibrations': '4.112331686129551 m/s²'}",0
V08410348,E170_4783,2024-06-10,2.8,"{'temp': '-5.6°C', 'pressure': '917.4 hPa', 'vibrations': '2.231378370832874 m/s²'}",0
V01696453,B777_3776,2024-06-10,5.4,"{'temp': '-7.5°C', 'pressure': '948.5 hPa', 'vibrations': '0.22247752310248836 m/s²'}",0
V02148475,A350_3976,2024-06-10,9.2,"{'temp': '-7.0°C', 'pressure': '959.7 hPa', 'vibrations': '1.548655689612743 m/s²'}",0
V04956372,CRJ900_5426,2024-06-10,1.0,"{'temp': '-1.8°C', 'pressure': '917.0 hPa', 'vibrations': '3.4655311511662656 m/s²'}",0
V00227009,B777_5963,2024-06-10,5.8,"{'temp': '16.8°C', 'pressure': '955.6 hPa', 'vibrations': '2.410930733986261 m/s²'}",0
V09670906,A320_2562,2024-06-10,5.2,"{'temp': '4.1°C', 'pressure': '913.2 hPa', 'vibrations': '2.7418264200495286 m/s²'}",0
V05248878,B747_4007,2024-06-10,11.4,"{'temp': '25.3°C', 'pressure': '957.2 hPa', 'vibrations': '0.9564318870811034 m/s²'}",1
V01467569,A320_6678,2024-06-10,4.6,"{'temp': '-13.3°C', 'pressure': '994.2 hPa', 'vibrations': '1.2498928868831027 m/s²'}",1
V05385871,A350_1177,2024-06-10,3.0,"{'temp': '-3.6°C', 'pressure': '855.1 hPa', 'vibrations': '0.7521091970512639 m/s²'}",0
V06913389,E170_1130,2024-06-10,8.9,"{'temp': '-7.3°C', 'pressure': '980.3 hPa', 'vibrations': '0.6939946946062198 m/s²'}",0
V09660611,B767_5501,2024-06-10,2.5,"{'temp': '3.9°C', 'pressure': '904.7 hPa', 'vibrations': '4.238576502825644 m/s²'}",0
V01966276,B747_1460,2024-06-11,6.7,"{'temp': '3.7°C', 'pressure': '958.9 hPa', 'vibrations': '2.0846423658273183 m/s²'}",0
V01990408,A350_2804,2024-06-11,10.0,"{'temp': '-11.7°C', 'pressure': '1035.7 hPa', 'vibrations': '1.1027358716072388 m/s²'}",0
V01060993,A340_6943,2024-06-11,0.6,"{'temp': '9.6°C', 'pressure': '912.7 hPa', 'vibrations': '1.1268893392261519 m/s²'}",0
V03724363,CRJ900_3675,2024-06-11,9.3,"{'temp': '0.5°C', 'pressure': '807.3 hPa', 'vibrations': '0.15456901459060646 m/s²'}",0
V01857579,E170_6913,2024-06-11,1.4,"{'temp': '1.4°C', 'pressure': '938.0 hPa', 'vibrations': '1.9749165672720697 m/s²'}",0
V02050810,A330_6979,2024-06-11,8.4,"{'temp': '-9.6°C', 'pressure': '969.1 hPa', 'vibrations': '1.2631599703227536 m/s²'}",0
V04396825,A380_0553,2024-06-11,8.6,"{'temp': '21.8°C', 'pressure': '983.2 hPa', 'vibrations': '3.2901975910650134 m/s²'}",1
V00410833,B767_3878,2024-06-11,9.7,"{'temp': '-2.2°C', 'pressure': '1082.9 hPa', 'vibrations': '3.6166956683314835 m/s²'}",0
V01975916,CRJ900_1943,2024-06-11,7.1,"{'temp': '2.4°C', 'pressure': '985.1 hPa', 'vibrations': '4.681095589033689 m/s²'}",0
V04225713,B767_0906,2024-06-11,0.6,"{'temp': '-2.2°C', 'pressure': '1007.1 hPa', 'vibrations': '0.8369747896194724 m/s²'}",0
V08661770,A320_3521,2024-06-11,5.4,"{'temp': '-11.3°C', 'pressure': '944.4 hPa', 'vibrations': '1.5821669050348048 m/s²'}",0
V02579847,A321_3707,2024-06-11,4.2,"{'temp': '3.0°C', 'pressure': '1007.5 hPa', 'vibrations': '2.4236231129660823 m/s²'}",0
V00124418,A350_5434,2024-06-11,8.4,"{'temp': '14.0°C', 'pressure': '1002.8 hPa', 'vibrations': '4.499682434271432 m/s²'}",0
